2203
idno,freehms,gincdif,lrscale,impcntr,euftf,group
59526,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,6
59544,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
59561,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0.3999999999999999,5
59565,1,1,-0.4,0.33333333333333337,1,5
59570,1,0.5,0.19999999999999996,-1,-0.6,1
59644,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,1
59652,0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.4,2
59656,1,0.5,0,-0.33333333333333326,-1,1
59678,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,2
59719,0.5,0.5,-1,-0.33333333333333326,1,1
59741,0.5,0.5,0.8,1,-0.19999999999999996,3
59745,1,1,-0.4,0.33333333333333337,1,1
59758,0.5,0.5,-0.8,1,0.8,5
59790,0.5,0.5,-0.8,1,0.3999999999999999,2
59857,1,-0,0.19999999999999996,1,1,3
59863,-0,-1,0,-0.33333333333333326,0,5
59873,0.5,-0.5,0,0.33333333333333337,-1,2
59883,1,0.5,-0.4,1,0.6000000000000001,1
59890,0.5,-1,0.6000000000000001,1,1,3
59913,0.5,0.5,0,0.33333333333333337,-1,6
59929,1,1,-0.8,1,1,6
59952,-0.5,-0.5,0.3999999999999999,1,0,3
60007,1,0.5,-0.6,0.33333333333333337,0,6
60039,0.5,-0,0,0.33333333333333337,-1,3
60050,0.5,-0.5,-0.6,0.33333333333333337,0.3999999999999999,1
60067,0.5,1,0,0.33333333333333337,0.19999999999999996,2
60109,0.5,-0.5,0.6000000000000001,-1,-0.8,2
60135,1,0.5,0.19999999999999996,1,1,5
60156,-0.5,-0,0.3999999999999999,0.33333333333333337,-0.4,1
60168,-0,-0,0,-1,-1,6
60191,1,1,-0.4,0.33333333333333337,0.3999999999999999,6
60229,0.5,0.5,0,0.33333333333333337,0.3999999999999999,6
60261,1,1,0,0.33333333333333337,-1,6
60274,0.5,0.5,0.3999999999999999,-0.33333333333333326,0,2
60303,1,1,0,1,1,5
60363,1,0.5,-0.4,-0.33333333333333326,0.19999999999999996,6
60394,1,-0,0,0.33333333333333337,1,2
60398,1,-0.5,0,0.33333333333333337,0.3999999999999999,1
60402,0.5,-1,0,0.33333333333333337,-0.19999999999999996,2
60428,0.5,-0,0.3999999999999999,0.33333333333333337,-0.6,6
60483,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,6
60513,1,1,-0.6,0.33333333333333337,0.3999999999999999,5
60534,1,1,0,1,-0.19999999999999996,2
60556,0.5,0.5,0,0.33333333333333337,0.8,6
60572,1,1,0,0.33333333333333337,1,2
60693,-0,0.5,0.3999999999999999,0.33333333333333337,1,1
60734,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,5
60745,1,1,0,-1,-1,5
60749,0.5,-0.5,0,0.33333333333333337,-0.19999999999999996,5
60780,0.5,0.5,-0.6,1,1,5
60790,-0,0.5,-1,-0.33333333333333326,0,3
60844,1,0.5,0,1,0.6000000000000001,6
60883,1,1,-0.4,1,0.19999999999999996,4
60920,1,-0,0,0.33333333333333337,0.3999999999999999,1
60921,1,0.5,0.8,-0.33333333333333326,-0.19999999999999996,2
60961,1,-0,-0.8,1,0,2
61112,1,1,-0.4,0.33333333333333337,-0.6,2
61117,0.5,-0.5,0,1,1,6
61153,0.5,0.5,0,0.33333333333333337,1,2
61261,1,0.5,-0.4,1,0,1
61279,0.5,-0,0.6000000000000001,-1,-0.19999999999999996,3
61286,1,0.5,-0.4,1,0.8,1
61367,0.5,0.5,1,-1,1,6
61385,0.5,0.5,0,-0.33333333333333326,0,2
61411,-1,0.5,0,-0.33333333333333326,1,5
61474,0.5,1,-0.8,-0.33333333333333326,-0.4,2
61513,1,0.5,0,1,0.8,5
61569,0.5,-1,0.3999999999999999,0.33333333333333337,1,2
61598,1,1,0,1,0.3999999999999999,2
61608,1,-0.5,0,0.33333333333333337,0,6
61628,0.5,0.5,-0.6,0.33333333333333337,0.3999999999999999,2
61637,1,-0.5,0,1,-0.19999999999999996,6
61683,-0,1,-0.4,0.33333333333333337,-0.4,2
61786,1,0.5,0,0.33333333333333337,0,2
61788,1,1,-0.8,1,0.6000000000000001,2
61805,1,1,-0.8,1,0.6000000000000001,3
61810,0.5,-0,0.6000000000000001,-0.33333333333333326,0,2
61879,1,-0,0.6000000000000001,-1,-0.4,3
61906,-0,-0,-0.19999999999999996,-0.33333333333333326,-0.4,6
61953,0.5,-0.5,0.19999999999999996,-0.33333333333333326,0,2
61960,0.5,0.5,0,0.33333333333333337,0.6000000000000001,2
62005,0.5,0.5,0,-0.33333333333333326,-0.6,2
62062,1,1,-0.4,0.33333333333333337,-0.19999999999999996,1
62080,-0,0.5,0,-1,0.19999999999999996,3
62108,0.5,0.5,-0.4,-0.33333333333333326,0,1
62117,1,-0,0.6000000000000001,1,1,5
62143,-0,1,-0.6,-0.33333333333333326,1,1
62158,1,1,-0.6,0.33333333333333337,1,1
62165,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,0.19999999999999996,5
62186,0.5,0.5,0,0.33333333333333337,0,5
62189,1,1,-0.19999999999999996,1,0.6000000000000001,6
62199,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,6
62223,0.5,0.5,0.19999999999999996,0.33333333333333337,0,2
62237,1,0.5,0,-1,0,4
62249,1,-0.5,-0.4,-0.33333333333333326,1,2
62261,0.5,0.5,-1,1,0.19999999999999996,3
62265,0.5,0.5,0,0.33333333333333337,0,3
62266,1,0.5,0,0.33333333333333337,0,2
62270,0.5,0.5,-1,-1,1,5
62280,0.5,0.5,-0.6,1,0.3999999999999999,2
62337,1,1,0,0.33333333333333337,1,1
62378,0.5,1,0,1,0,1
62414,0.5,0.5,0,-0.33333333333333326,0,5
62453,-1,1,0,0.33333333333333337,0.6000000000000001,2
62458,1,0.5,-0.6,1,1,3
62468,0.5,0.5,-0.8,-0.33333333333333326,0.8,2
62482,0.5,-0.5,-0.19999999999999996,1,-0.8,2
62494,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,6
62506,0.5,-0,0.19999999999999996,0.33333333333333337,0.8,5
62572,1,-0.5,0.6000000000000001,0.33333333333333337,-1,6
62573,1,1,0,0.33333333333333337,-0.4,3
62642,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,5
62672,-0.5,0.5,0,0.33333333333333337,0.6000000000000001,6
62715,1,0.5,0,0.33333333333333337,-0.6,4
62761,0.5,-0,-0.4,0.33333333333333337,0.6000000000000001,2
62769,0.5,-0,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,5
62770,1,1,-0.4,-0.33333333333333326,1,2
62771,1,1,-0.6,0.33333333333333337,0,1
62833,0.5,0.5,-0.19999999999999996,1,1,6
62858,1,1,-0.4,1,0.6000000000000001,6
62863,-0,-0,0,0.33333333333333337,0,1
62896,-0,1,-0.6,0.33333333333333337,0.19999999999999996,6
62900,1,1,0.19999999999999996,-1,-0.4,1
63052,1,1,0.3999999999999999,0.33333333333333337,0.3999999999999999,2
63068,1,0.5,0,-1,-0.19999999999999996,3
63107,1,1,0,0.33333333333333337,-0.4,2
63130,1,1,-0.4,0.33333333333333337,1,6
63133,0.5,0.5,-0.4,0.33333333333333337,0.3999999999999999,3
63148,-0,-0.5,0,-0.33333333333333326,0.3999999999999999,5
63162,0.5,-0.5,0,0.33333333333333337,-0.4,6
63168,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
63173,0.5,0.5,-0.8,0.33333333333333337,-0.19999999999999996,3
63185,-0,-0,-0.6,-0.33333333333333326,1,5
63189,0.5,0.5,0,0.33333333333333337,0,1
63198,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,5
63201,0.5,0.5,0,0.33333333333333337,1,2
63236,1,1,-0.6,0.33333333333333337,1,1
63281,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,6
63305,1,1,-0.6,0.33333333333333337,-0.4,3
63322,0.5,-0.5,0,-1,-0.6,2
63333,1,1,0,1,0.6000000000000001,2
63350,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,2
63365,1,0.5,0.19999999999999996,-0.33333333333333326,0,2
63416,1,0.5,0,1,-0.19999999999999996,6
63455,-0,-1,0.19999999999999996,0.33333333333333337,0.8,2
63463,1,0.5,0.19999999999999996,0.33333333333333337,-0.4,2
63474,1,0.5,0,0.33333333333333337,0,1
63494,0.5,-0,-0.4,0.33333333333333337,0.6000000000000001,5
63510,1,1,0.19999999999999996,1,0,6
63572,0.5,0.5,1,0.33333333333333337,1,3
63604,-1,-0.5,0,0.33333333333333337,0.3999999999999999,2
63623,1,0.5,0,0.33333333333333337,0,1
63641,1,1,-0.4,0.33333333333333337,0.3999999999999999,6
63687,0.5,1,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
63689,-0,1,-0.4,-0.33333333333333326,-0.19999999999999996,5
63727,1,1,0.19999999999999996,-0.33333333333333326,0.19999999999999996,5
63767,1,1,-0.6,1,0.6000000000000001,3
63812,1,0.5,0,1,0,2
63974,-0,0.5,0,1,0.3999999999999999,5
63980,1,1,0,-1,0,5
63998,1,0.5,0,1,0.8,2
64018,1,-0,0.19999999999999996,-0.33333333333333326,0.19999999999999996,6
64030,0.5,1,-1,-0.33333333333333326,0.6000000000000001,2
64074,1,0.5,-0.6,0.33333333333333337,1,2
64094,-0.5,-0.5,0,-0.33333333333333326,-0.6,5
64102,0.5,0.5,-0.4,0.33333333333333337,0,2
64158,0.5,0.5,0,-1,-0.8,2
64171,1,1,0.6000000000000001,1,0.8,6
64295,1,0.5,-0.4,-0.33333333333333326,0.19999999999999996,6
64347,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,2
64348,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,3
64350,1,-0.5,0.19999999999999996,-0.33333333333333326,0,3
64375,1,1,-0.6,0.33333333333333337,0.3999999999999999,2
64418,1,0.5,-0.6,0.33333333333333337,-0.4,3
64430,-0,0.5,0.3999999999999999,-0.33333333333333326,-0.4,2
64439,1,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,2
64451,1,1,0,-0.33333333333333326,-1,1
64490,1,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,2
64493,0.5,-0,-0.4,0.33333333333333337,0.8,2
64562,0.5,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,3
64565,0.5,-0.5,-1,-0.33333333333333326,-1,3
64567,1,-0.5,-0.19999999999999996,1,0.6000000000000001,2
64640,0.5,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6
64676,1,1,0.6000000000000001,1,1,3
64723,1,0.5,-0.4,1,0.8,2
64772,1,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,3
64789,0.5,0.5,0,0.33333333333333337,0,6
64790,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.6,2
64826,1,0.5,-0.4,1,0,1
64833,0.5,0.5,-0.6,1,0.8,6
64876,1,0.5,-0.19999999999999996,1,0,2
64881,0.5,0.5,0,-0.33333333333333326,0,4
64892,0.5,1,0,0.33333333333333337,0,5
64904,1,0.5,-0.6,1,1,5
64915,-0,1,0.3999999999999999,0.33333333333333337,0.6000000000000001,6
64939,1,0.5,0,1,0.3999999999999999,6
64946,0.5,0.5,0,-0.33333333333333326,-0.6,2
64975,-0,-0,-0.4,0.33333333333333337,-0.4,6
64985,1,-0,0,-0.33333333333333326,-0.6,2
64989,1,-0,-0.4,0.33333333333333337,0.6000000000000001,6
64998,1,0.5,-1,-0.33333333333333326,0.19999999999999996,1
65019,0.5,-0.5,0,-0.33333333333333326,0,4
65052,1,0.5,-0.19999999999999996,0.33333333333333337,0,1
65061,0.5,1,-0.4,0.33333333333333337,0.6000000000000001,5
65205,1,-0,0,-0.33333333333333326,0.6000000000000001,1
65229,1,0.5,-0.19999999999999996,-1,0.8,5
65233,1,-0.5,0.6000000000000001,0.33333333333333337,-0.4,2
65234,1,1,0,0.33333333333333337,0,6
65270,1,-0.5,-0.4,0.33333333333333337,0.3999999999999999,2
65273,-0,0.5,0,-1,-0.19999999999999996,5
65342,0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,6
65363,-1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6
65389,0.5,1,-0.6,-0.33333333333333326,-0.4,6
65408,0.5,0.5,0,-0.33333333333333326,-0.4,2
65421,-0,-0.5,0.6000000000000001,-1,0,6
65422,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,2
65497,1,1,0,-0.33333333333333326,1,3
65501,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,5
65570,1,0.5,-0.4,1,1,1
65609,1,1,-0.6,1,0.3999999999999999,6
65632,1,1,0,1,0.6000000000000001,2
65645,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,3
65664,1,0.5,-0.4,-0.33333333333333326,1,3
65672,1,0.5,0,-0.33333333333333326,0.19999999999999996,1
65695,1,-0,0.3999999999999999,-1,-0.6,1
65734,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,3
65806,0.5,-1,0,-0.33333333333333326,0.8,2
65848,0.5,1,0,0.33333333333333337,0,3
65851,0.5,0.5,-1,-0.33333333333333326,0.3999999999999999,2
65859,1,0.5,0,0.33333333333333337,-0.19999999999999996,5
65908,1,0.5,0,0.33333333333333337,1,1
65922,1,1,-0.6,0.33333333333333337,0,2
65963,-0.5,-0.5,0.3999999999999999,1,1,6
65985,0.5,-0,0,0.33333333333333337,-0.19999999999999996,3
66023,0.5,1,-1,0.33333333333333337,0.3999999999999999,1
66064,-0,0.5,0,0.33333333333333337,1,4
66212,0.5,-0.5,0,0.33333333333333337,1,5
66228,0.5,-0,0,1,0.6000000000000001,2
66279,1,0.5,-0.4,0.33333333333333337,0,6
66296,1,0.5,0,1,-0.4,2
66356,1,0.5,0,0.33333333333333337,0.3999999999999999,6
66426,1,0.5,0,0.33333333333333337,0.8,3
66457,0.5,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
66498,1,1,-0.4,0.33333333333333337,-1,1
66508,0.5,-0,-0.4,0.33333333333333337,-0.19999999999999996,6
66559,1,1,0,0.33333333333333337,-1,5
66568,1,0.5,0.6000000000000001,1,0.3999999999999999,2
66574,1,0.5,0.19999999999999996,0.33333333333333337,-0.6,3
66578,1,0.5,0,1,0.19999999999999996,6
66611,0.5,0.5,-0.19999999999999996,0.33333333333333337,0,6
66632,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2
66662,-0,0.5,0.8,-1,0,2
66721,0.5,0.5,0,0.33333333333333337,0,1
66797,0.5,0.5,-1,1,0.3999999999999999,2
66842,-1,0.5,-0.6,-0.33333333333333326,0.19999999999999996,4
66890,0.5,-0,0,0.33333333333333337,0.6000000000000001,6
66892,1,1,0,-0.33333333333333326,0.3999999999999999,5
66926,1,1,-0.4,1,0.6000000000000001,4
66946,0.5,0.5,0,-0.33333333333333326,0,1
67060,1,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,2
67101,1,0.5,-0.19999999999999996,1,1,2
67156,-1,1,0,-1,-1,6
67178,1,1,0,0.33333333333333337,1,5
67239,1,0.5,-0.4,0.33333333333333337,0,1
67376,1,0.5,-0.19999999999999996,1,0.8,6
67452,0.5,-0.5,0,1,0.19999999999999996,6
67458,1,-0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2
67494,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,6
67500,1,1,0,0.33333333333333337,0.19999999999999996,5
67692,0.5,1,0,0.33333333333333337,0,5
67711,-1,-0.5,0,-1,1,5
67714,0.5,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,1
67717,0.5,0.5,-0.4,1,0,2
67718,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,3
67757,1,1,-0.4,1,0.8,4
67850,1,1,-0.6,0.33333333333333337,-0.6,3
67859,1,0.5,-0.19999999999999996,0.33333333333333337,0.8,2
67928,1,1,0,1,0.3999999999999999,3
68083,1,-0.5,0.19999999999999996,1,0,2
68102,-0.5,-0.5,0,-0.33333333333333326,-0.4,2
68132,0.5,0.5,0.19999999999999996,1,0.8,2
68173,0.5,0.5,0,-0.33333333333333326,-0.4,3
68191,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
68315,1,0.5,0,-0.33333333333333326,-0.6,2
68321,1,0.5,-0.4,0.33333333333333337,1,1
68354,1,1,-0.6,0.33333333333333337,1,2
68383,0.5,0.5,-0.19999999999999996,0.33333333333333337,0,3
68492,1,0.5,0.19999999999999996,1,1,6
68498,1,1,-0.8,1,1,3
68506,1,0.5,-0.4,-0.33333333333333326,0.6000000000000001,2
68531,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
68560,0.5,-0.5,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2
68569,1,0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,3
68600,1,-0,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,6
68606,-0.5,-0,0.8,-1,0.3999999999999999,2
68610,0.5,0.5,-0.4,0.33333333333333337,0.8,2
68611,1,-0.5,0.19999999999999996,0.33333333333333337,-0.4,2
68627,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2
68651,1,0.5,0,-0.33333333333333326,0.8,2
68652,0.5,-0,0,0.33333333333333337,0,2
68659,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,1
68662,1,-0,0,0.33333333333333337,-0.19999999999999996,2
68701,-0.5,0.5,-0.4,1,0,2
68739,0.5,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,2
68752,0.5,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,1
68757,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.19999999999999996,5
68826,0.5,0.5,0,-0.33333333333333326,1,5
68901,0.5,0.5,-0.4,0.33333333333333337,-0.19999999999999996,2
68919,1,0.5,0,-0.33333333333333326,0.6000000000000001,5
68920,0.5,1,0.6000000000000001,0.33333333333333337,0.19999999999999996,3
68936,1,-0,-0.19999999999999996,1,1,2
68942,0.5,1,0.19999999999999996,0.33333333333333337,-0.4,4
68976,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,5
69020,0.5,-0.5,0,0.33333333333333337,1,3
69035,1,0.5,-0.19999999999999996,1,0.6000000000000001,6
69100,0.5,-0.5,-0.6,-1,0.3999999999999999,6
69130,0.5,1,-1,-1,0.6000000000000001,3
69156,0.5,1,0.19999999999999996,1,0.19999999999999996,5
69237,1,-0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,6
69333,1,1,0,-0.33333333333333326,0,2
69349,1,-0,0,-0.33333333333333326,-0.19999999999999996,2
69441,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,5
69450,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,3
69454,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,2
69465,-0,-1,0,-0.33333333333333326,0.19999999999999996,2
69466,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,5
69481,1,1,-0.6,1,0.3999999999999999,1
69507,0.5,0.5,0,0.33333333333333337,0.6000000000000001,2
69520,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,2
69523,0.5,0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,1
69544,0.5,0.5,0,0.33333333333333337,0.19999999999999996,6
69564,1,-0.5,0,0.33333333333333337,0,2
69572,1,-0,-0.4,1,0.6000000000000001,6
69617,1,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,2
69619,1,0.5,0.6000000000000001,-0.33333333333333326,-0.6,1
69705,0.5,1,-0.4,0.33333333333333337,-0.6,2
69740,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,2
69749,0.5,1,0,-0.33333333333333326,0,5
69827,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-1,2
69832,1,1,0,0.33333333333333337,0.3999999999999999,5
69859,-0.5,-0,-0.19999999999999996,-0.33333333333333326,0.8,6
69896,0.5,-0,0.19999999999999996,-0.33333333333333326,-0.6,1
69956,1,1,-0.4,1,0.3999999999999999,2
